EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
H1_kin4                                                                 
                                                                        
Hall A 2018: 25 cm Deuterium target                                     
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  1);   avgA =   1.000; amuM=  1.007; avgM=  0.938
 targ=TRITIUM; ttarg(rl)=0.00113; twall=0.00481; tbeam=0.00342; tspec=0.00732
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
   3.059  0.282 11.03    2.99    8.47    0.00    3.02   11.49 3.488E+00

  10.589 20.200  3.97    2.73   10.23    0.00    2.76   13.00  1.000
   3.049  0.281 11.06    3.03    8.61    0.00    3.06   11.67 3.500E+00

  10.589 20.200  3.96    2.77   10.34    0.00    2.80   13.14  1.000
   3.039  0.279 11.09    3.07    8.74    0.00    3.10   11.85 3.512E+00

  10.589 20.200  3.95    2.81   10.45    0.00    2.84   13.29  1.000
   3.029  0.278 11.12    3.11    8.87    0.00    3.15   12.02 3.524E+00

  10.589 20.200  3.93    2.85   10.56    0.00    2.88   13.44  1.000
   3.019  0.277 11.15    3.16    9.01    0.00    3.19   12.20 3.537E+00

  10.589 20.200  3.92    2.89   10.67    0.00    2.92   13.59  1.000
   3.009  0.276 11.19    3.20    9.15    0.00    3.24   12.39 3.549E+00

  10.589 20.200  3.91    2.92   10.78    0.00    2.96   13.74  1.000
   2.999  0.274 11.22    3.25    9.29    0.00    3.28   12.57 3.561E+00

  10.589 20.200  3.89    2.97   10.90    0.00    3.00   13.90  1.000
   2.989  0.273 11.25    3.30    9.43    0.00    3.33   12.76 3.573E+00

  10.589 20.200  3.88    3.01   11.01    0.00    3.04   14.05  1.000
   2.979  0.272 11.28    3.34    9.56    0.00    3.38   12.94 3.585E+00

  10.589 20.200  3.87    3.05   11.12    0.00    3.09   14.21  1.000
   2.969  0.270 11.31    3.39    9.70    0.00    3.43   13.13 3.598E+00

  10.589 20.200  3.85    3.09   11.23    0.00    3.13   14.36  1.000
   2.959  0.269 11.34    3.44    9.84    0.00    3.48   13.32 3.610E+00

  10.589 20.300  4.25    2.12    8.19    0.00    2.14   10.33  1.000
   3.229  0.308 10.44    2.33    6.07    0.00    2.35    8.42 3.196E+00

  10.589 20.300  4.23    2.15    8.29    0.00    2.17   10.46  1.000
   3.219  0.306 10.48    2.36    6.20    0.00    2.38    8.58 3.209E+00

  10.589 20.300  4.22    2.17    8.40    0.00    2.19   10.59  1.000
   3.209  0.305 10.51    2.39    6.33    0.00    2.41    8.74 3.221E+00

  10.589 20.300  4.21    2.20    8.50    0.00    2.22   10.73  1.000
   3.199  0.303 10.54    2.42    6.46    0.00    2.44    8.91 3.233E+00

  10.589 20.300  4.19    2.23    8.61    0.00    2.25   10.86  1.000
   3.189  0.302 10.57    2.46    6.59    0.00    2.48    9.07 3.245E+00

  10.589 20.300  4.18    2.26    8.71    0.00    2.28   10.99  1.000
   3.179  0.301 10.60    2.49    6.72    0.00    2.51    9.23 3.257E+00

  10.589 20.300  4.17    2.29    8.81    0.00    2.31   11.13  1.000
   3.169  0.299 10.64    2.52    6.85    0.00    2.55    9.40 3.270E+00

  10.589 20.300  4.16    2.32    8.92    0.00    2.34   11.26  1.000
   3.159  0.298 10.67    2.56    6.94    0.00    2.58    9.53 3.282E+00

  10.589 20.300  4.14    2.35    9.01    0.00    2.38   11.38  1.000
   3.149  0.297 10.70    2.59    7.08    0.00    2.62    9.70 3.294E+00

  10.589 20.300  4.13    2.38    9.11    0.00    2.41   11.52  1.000
   3.139  0.295 10.73    2.63    7.21    0.00    2.65    9.86 3.306E+00

  10.589 20.300  4.12    2.41    9.19    0.00    2.44   11.63  1.000
   3.129  0.294 10.76    2.67    7.31    0.00    2.69   10.00 3.318E+00

  10.589 20.300  4.10    2.45    9.32    0.00    2.47   11.80  1.000
   3.119  0.293 10.80    2.70    7.47    0.00    2.73   10.20 3.330E+00

  10.589 20.300  4.09    2.48    9.43    0.00    2.51   11.94  1.000
   3.109  0.291 10.83    2.74    7.61    0.00    2.77   10.37 3.343E+00

  10.589 20.300  4.08    2.51    9.54    0.00    2.54   12.08  1.000
   3.099  0.290 10.86    2.78    7.74    0.00    2.81   10.54 3.355E+00

  10.589 20.300  4.06    2.55    9.64    0.00    2.58   12.22  1.000
   3.089  0.289 10.89    2.82    7.87    0.00    2.84   10.72 3.367E+00

  10.589 20.300  4.05    2.58    9.75    0.00    2.61   12.36  1.000
   3.079  0.287 10.92    2.86    8.00    0.00    2.88   10.89 3.379E+00

  10.589 20.300  4.04    2.62    9.86    0.00    2.65   12.51  1.000
   3.069  0.286 10.96    2.90    8.14    0.00    2.93   11.07 3.391E+00

  10.589 20.300  4.02    2.65    9.97    0.00    2.68   12.65  1.000
   3.059  0.285 10.99    2.94    8.27    0.00    2.97   11.24 3.403E+00

  10.589 20.300  4.01    2.69   10.08    0.00    2.72   12.80  1.000
   3.049  0.283 11.02    2.98    8.41    0.00    3.01   11.42 3.415E+00

  10.589 20.300  4.00    2.73   10.19    0.00    2.76   12.95  1.000
   3.039  0.282 11.05    3.02    8.55    0.00    3.05   11.60 3.428E+00

  10.589 20.300  3.98    2.76   10.30    0.00    2.80   13.10  1.000
   3.029  0.281 11.08    3.06    8.69    0.00    3.10   11.78 3.440E+00

  10.589 20.300  3.97    2.80   10.41    0.00    2.83   13.24  1.000
   3.019  0.280 11.11    3.11    8.82    0.00    3.14   11.96 3.452E+00

  10.589 20.300  3.96    2.84   10.52    0.00    2.87   13.39  1.000
   3.009  0.278 11.15    3.15    8.96    0.00    3.18   12.14 3.464E+00

  10.589 20.300  3.94    2.88   10.63    0.00    2.91   13.54  1.000
   2.999  0.277 11.18    3.20    9.10    0.00    3.23   12.33 3.476E+00

  10.589 20.300  3.93    2.92   10.74    0.00    2.95   13.70  1.000
   2.989  0.276 11.21    3.24    9.23    0.00    3.28   12.51 3.488E+00

  10.589 20.300  3.92    2.96   10.86    0.00    2.99   13.85  1.000
   2.979  0.274 11.24    3.29    9.37    0.00    3.32   12.70 3.500E+00

  10.589 20.300  3.91    3.00   10.97    0.00    3.04   14.00  1.000
   2.969  0.273 11.27    3.33    9.51    0.00    3.37   12.88 3.512E+00

  10.589 20.300  3.89    3.04   11.08    0.00    3.08   14.16  1.000
   2.959  0.272 11.31    3.38    9.65    0.00    3.42   13.07 3.525E+00

  10.589 20.400  4.29    2.08    8.02    0.00    2.10   10.13  1.000
   3.229  0.311 10.40    2.29    5.88    0.00    2.31    8.19 3.115E+00

  10.589 20.400  4.28    2.11    8.14    0.00    2.13   10.27  1.000
   3.219  0.309 10.44    2.32    6.01    0.00    2.34    8.35 3.127E+00

  10.589 20.400  4.26    2.14    8.25    0.00    2.16   10.41  1.000
   3.209  0.308 10.47    2.35    6.14    0.00    2.37    8.51 3.139E+00

  10.589 20.400  4.25    2.17    8.35    0.00    2.19   10.54  1.000
   3.199  0.306 10.50    2.38    6.27    0.00    2.40    8.67 3.151E+00

  10.589 20.400  4.24    2.20    8.45    0.00    2.22   10.67  1.000
   3.189  0.305 10.53    2.41    6.40    0.00    2.44    8.84 3.164E+00

  10.589 20.400  4.22    2.22    8.56    0.00    2.25   10.81  1.000
   3.179  0.304 10.56    2.45    6.53    0.00    2.47    9.00 3.176E+00

  10.589 20.400  4.21    2.25    8.66    0.00    2.28   10.94  1.000
   3.169  0.302 10.60    2.48    6.66    0.00    2.50    9.17 3.188E+00

  10.589 20.400  4.20    2.28    8.77    0.00    2.31   11.07  1.000
   3.159  0.301 10.63    2.52    6.79    0.00    2.54    9.33 3.200E+00

  10.589 20.400  4.18    2.31    8.87    0.00    2.34   11.21  1.000
   3.149  0.300 10.66    2.55    6.92    0.00    2.57    9.50 3.212E+00

  10.589 20.400  4.17    2.34    8.96    0.00    2.37   11.33  1.000
   3.139  0.298 10.69    2.59    7.02    0.00    2.61    9.63 3.224E+00

  10.589 20.400  4.16    2.38    9.07    0.00    2.40   11.47  1.000
   3.129  0.297 10.72    2.62    7.15    0.00    2.65    9.80 3.236E+00

  10.589 20.400  4.14    2.41    9.15    0.00    2.43   11.58  1.000
   3.119  0.296 10.76    2.66    7.26    0.00    2.68    9.94 3.248E+00

  10.589 20.400  4.13    2.44    9.28    0.00    2.47   11.74  1.000
   3.109  0.294 10.79    2.69    7.42    0.00    2.72   10.14 3.260E+00

  10.589 20.400  4.12    2.47    9.38    0.00    2.50   11.88  1.000
   3.099  0.293 10.82    2.73    7.55    0.00    2.76   10.31 3.272E+00

  10.589 20.400  4.10    2.51    9.49    0.00    2.53   12.03  1.000
   3.089  0.292 10.85    2.77    7.68    0.00    2.80   10.48 3.285E+00

  10.589 20.400  4.09    2.54    9.60    0.00    2.57   12.17  1.000
   3.079  0.290 10.88    2.81    7.82    0.00    2.84   10.65 3.297E+00

  10.589 20.400  4.08    2.58    9.71    0.00    2.60   12.31  1.000
   3.069  0.289 10.92    2.85    7.95    0.00    2.88   10.83 3.309E+00

  10.589 20.400  4.06    2.61    9.82    0.00    2.64   12.46  1.000
   3.059  0.288 10.95    2.89    8.09    0.00    2.92   11.00 3.321E+00

  10.589 20.400  4.05    2.65    9.93    0.00    2.68   12.60  1.000
   3.049  0.286 10.98    2.93    8.22    0.00    2.96   11.18 3.333E+00

  10.589 20.400  4.04    2.68   10.04    0.00    2.71   12.75  1.000
   3.039  0.285 11.01    2.97    8.36    0.00    3.00   11.36 3.345E+00

  10.589 20.400  4.02    2.72   10.15    0.00    2.75   12.90  1.000
   3.029  0.284 11.04    3.01    8.50    0.00    3.04   11.54 3.357E+00

  10.589 20.400  4.01    2.76   10.26    0.00    2.79   13.05  1.000
   3.019  0.282 11.08    3.05    8.63    0.00    3.09   11.72 3.369E+00

  10.589 20.400  4.00    2.79   10.37    0.00    2.83   13.19  1.000
   3.009  0.281 11.11    3.10    8.77    0.00    3.13   11.90 3.381E+00

  10.589 20.400  3.98    2.83   10.48    0.00    2.87   13.34  1.000
   2.999  0.280 11.14    3.14    8.91    0.00    3.18   12.08 3.393E+00

  10.589 20.400  3.97    2.87   10.59    0.00    2.91   13.50  1.000
   2.989  0.278 11.17    3.19    9.04    0.00    3.22   12.27 3.405E+00

  10.589 20.400  3.96    2.91   10.70    0.00    2.95   13.65  1.000
   2.979  0.277 11.20    3.23    9.18    0.00    3.27   12.45 3.417E+00

  10.589 20.400  3.94    2.95   10.82    0.00    2.99   13.80  1.000
   2.969  0.276 11.24    3.28    9.32    0.00    3.32   12.64 3.429E+00

  10.589 20.400  3.93    2.99   10.93    0.00    3.03   13.96  1.000
   2.959  0.274 11.27    3.33    9.46    0.00    3.36   12.83 3.441E+00

  10.589 20.500  4.33    2.05    7.87    0.00    2.07    9.94  1.000
   3.229  0.314 10.36    2.25    5.69    0.00    2.27    7.96 3.035E+00

  10.589 20.500  4.32    2.08    7.98    0.00    2.10   10.07  1.000
   3.219  0.312 10.39    2.28    5.82    0.00    2.30    8.12 3.048E+00

  10.589 20.500  4.30    2.10    8.08    0.00    2.12   10.20  1.000
   3.209  0.311 10.43    2.31    5.95    0.00    2.33    8.28 3.060E+00

  10.589 20.500  4.29    2.13    8.20    0.00    2.15   10.35  1.000
   3.199  0.309 10.46    2.34    6.08    0.00    2.36    8.44 3.072E+00

  10.589 20.500  4.28    2.16    8.30    0.00    2.18   10.48  1.000
   3.189  0.308 10.49    2.37    6.21    0.00    2.40    8.61 3.084E+00

  10.589 20.500  4.26    2.19    8.41    0.00    2.21   10.62  1.000
   3.179  0.307 10.52    2.41    6.34    0.00    2.43    8.77 3.096E+00

  10.589 20.500  4.25    2.22    8.51    0.00    2.24   10.75  1.000
   3.169  0.305 10.55    2.44    6.47    0.00    2.46    8.94 3.108E+00

  10.589 20.500  4.24    2.25    8.62    0.00    2.27   10.89  1.000
   3.159  0.304 10.59    2.47    6.60    0.00    2.50    9.10 3.120E+00

  10.589 20.500  4.22    2.28    8.72    0.00    2.30   11.02  1.000
   3.149  0.302 10.62    2.51    6.74    0.00    2.53    9.27 3.132E+00

  10.589 20.500  4.21    2.31    8.83    0.00    2.33   11.16  1.000
   3.139  0.301 10.65    2.54    6.87    0.00    2.57    9.43 3.144E+00

  10.589 20.500  4.20    2.34    8.91    0.00    2.36   11.28  1.000
   3.129  0.300 10.68    2.58    6.96    0.00    2.60    9.56 3.156E+00

  10.589 20.500  4.18    2.37    9.02    0.00    2.39   11.42  1.000
   3.119  0.298 10.72    2.61    7.10    0.00    2.64    9.73 3.168E+00

  10.589 20.500  4.17    2.40    9.11    0.00    2.43   11.54  1.000
   3.109  0.297 10.75    2.65    7.21    0.00    2.67    9.88 3.180E+00

  10.589 20.500  4.16    2.43    9.23    0.00    2.46   11.69  1.000
   3.099  0.296 10.78    2.69    7.36    0.00    2.71   10.07 3.192E+00

  10.589 20.500  4.14    2.47    9.34    0.00    2.49   11.83  1.000
   3.089  0.294 10.81    2.72    7.49    0.00    2.75   10.24 3.204E+00

  10.589 20.500  4.13    2.50    9.45    0.00    2.53   11.98  1.000
   3.079  0.293 10.84    2.76    7.63    0.00    2.79   10.42 3.216E+00

  10.589 20.500  4.12    2.53    9.56    0.00    2.56   12.12  1.000
   3.069  0.292 10.88    2.80    7.76    0.00    2.83   10.59 3.228E+00

  10.589 20.500  4.10    2.57    9.66    0.00    2.60   12.26  1.000
   3.059  0.290 10.91    2.84    7.90    0.00    2.87   10.76 3.240E+00

  10.589 20.500  4.09    2.60    9.77    0.00    2.63   12.41  1.000
   3.049  0.289 10.94    2.88    8.03    0.00    2.91   10.94 3.252E+00

  10.589 20.500  4.08    2.64    9.88    0.00    2.67   12.55  1.000
   3.039  0.288 10.97    2.92    8.17    0.00    2.95   11.12 3.264E+00

  10.589 20.500  4.06    2.68    9.99    0.00    2.71   12.70  1.000
   3.029  0.286 11.00    2.96    8.30    0.00    2.99   11.30 3.276E+00

  10.589 20.500  4.05    2.71   10.11    0.00    2.74   12.85  1.000
   3.019  0.285 11.04    3.00    8.44    0.00    3.04   11.48 3.288E+00

  10.589 20.500  4.04    2.75   10.22    0.00    2.78   13.00  1.000
   3.009  0.284 11.07    3.05    8.58    0.00    3.08   11.66 3.300E+00

  10.589 20.500  4.02    2.79   10.33    0.00    2.82   13.15  1.000
   2.999  0.282 11.10    3.09    8.72    0.00    3.12   11.84 3.312E+00

  10.589 20.500  4.01    2.83   10.44    0.00    2.86   13.30  1.000
   2.989  0.281 11.13    3.14    8.85    0.00    3.17   12.02 3.324E+00

  10.589 20.500  4.00    2.87   10.55    0.00    2.90   13.45  1.000
   2.979  0.280 11.17    3.18    8.99    0.00    3.21   12.21 3.336E+00

  10.589 20.500  3.98    2.91   10.66    0.00    2.94   13.60  1.000
   2.969  0.278 11.20    3.23    9.13    0.00    3.26   12.39 3.348E+00

  10.589 20.500  3.97    2.95   10.78    0.00    2.98   13.76  1.000
   2.959  0.277 11.23    3.27    9.27    0.00    3.31   12.58 3.360E+00

  10.589 20.600  4.37    2.02    7.72    0.00    2.04    9.76  1.000
   3.229  0.317 10.32    2.21    5.50    0.00    2.23    7.73 2.958E+00

  10.589 20.600  4.36    2.04    7.82    0.00    2.06    9.89  1.000
   3.219  0.315 10.35    2.24    5.60    0.00    2.26    7.87 2.970E+00

  10.589 20.600  4.35    2.07    7.93    0.00    2.09   10.02  1.000
   3.209  0.314 10.38    2.27    5.73    0.00    2.29    8.03 2.982E+00

  10.589 20.600  4.33    2.10    8.03    0.00    2.12   10.15  1.000
   3.199  0.312 10.42    2.30    5.89    0.00    2.32    8.21 2.994E+00

  10.589 20.600  4.32    2.13    8.15    0.00    2.15   10.30  1.000
   3.189  0.311 10.45    2.34    6.02    0.00    2.36    8.38 3.006E+00

  10.589 20.600  4.30    2.15    8.26    0.00    2.17   10.43  1.000
   3.179  0.310 10.48    2.37    6.15    0.00    2.39    8.54 3.018E+00

  10.589 20.600  4.29    2.18    8.36    0.00    2.20   10.56  1.000
   3.169  0.308 10.51    2.40    6.28    0.00    2.42    8.70 3.030E+00

  10.589 20.600  4.28    2.21    8.47    0.00    2.23   10.70  1.000
   3.159  0.307 10.55    2.43    6.42    0.00    2.45    8.87 3.042E+00

  10.589 20.600  4.26    2.24    8.57    0.00    2.26   10.83  1.000
   3.149  0.305 10.58    2.47    6.55    0.00    2.49    9.04 3.054E+00

  10.589 20.600  4.25    2.27    8.68    0.00    2.29   10.97  1.000
   3.139  0.304 10.61    2.50    6.68    0.00    2.52    9.20 3.066E+00

  10.589 20.600  4.24    2.30    8.78    0.00    2.32   11.11  1.000
   3.129  0.303 10.64    2.54    6.81    0.00    2.56    9.37 3.078E+00

  10.589 20.600  4.22    2.33    8.89    0.00    2.36   11.24  1.000
   3.119  0.301 10.67    2.57    6.91    0.00    2.59    9.50 3.090E+00

  10.589 20.600  4.21    2.36    8.98    0.00    2.39   11.37  1.000
   3.109  0.300 10.71    2.61    7.04    0.00    2.63    9.67 3.102E+00

  10.589 20.600  4.20    2.40    9.07    0.00    2.42   11.49  1.000
   3.099  0.299 10.74    2.64    7.16    0.00    2.67    9.83 3.114E+00

  10.589 20.600  4.18    2.43    9.19    0.00    2.45   11.64  1.000
   3.089  0.297 10.77    2.68    7.31    0.00    2.70   10.01 3.125E+00

  10.589 20.600  4.17    2.46    9.30    0.00    2.49   11.78  1.000
   3.079  0.296 10.80    2.72    7.44    0.00    2.74   10.18 3.137E+00

  10.589 20.600  4.16    2.49    9.41    0.00    2.52   11.93  1.000
   3.069  0.294 10.84    2.75    7.57    0.00    2.78   10.36 3.149E+00

  10.589 20.600  4.14    2.53    9.51    0.00    2.56   12.07  1.000
   3.059  0.293 10.87    2.79    7.71    0.00    2.82   10.53 3.161E+00

  10.589 20.600  4.13    2.56    9.62    0.00    2.59   12.21  1.000
   3.049  0.292 10.90    2.83    7.84    0.00    2.86   10.70 3.173E+00

  10.589 20.600  4.12    2.60    9.73    0.00    2.63   12.36  1.000
   3.039  0.290 10.93    2.87    7.98    0.00    2.90   10.88 3.185E+00

  10.589 20.600  4.10    2.63    9.84    0.00    2.66   12.50  1.000
   3.029  0.289 10.97    2.91    8.12    0.00    2.94   11.06 3.197E+00

  10.589 20.600  4.09    2.67    9.95    0.00    2.70   12.65  1.000
   3.019  0.288 11.00    2.96    8.25    0.00    2.99   11.24 3.209E+00

  10.589 20.600  4.07    2.71   10.07    0.00    2.74   12.80  1.000
   3.009  0.286 11.03    3.00    8.39    0.00    3.03   11.42 3.221E+00

  10.589 20.600  4.06    2.74   10.18    0.00    2.78   12.95  1.000
   2.999  0.285 11.06    3.04    8.53    0.00    3.07   11.60 3.233E+00

  10.589 20.600  4.05    2.78   10.29    0.00    2.81   13.10  1.000
   2.989  0.284 11.09    3.08    8.67    0.00    3.12   11.79 3.245E+00

  10.589 20.600  4.03    2.82   10.40    0.00    2.85   13.25  1.000
   2.979  0.282 11.13    3.13    8.80    0.00    3.16   11.97 3.257E+00

  10.589 20.600  4.02    2.86   10.51    0.00    2.89   13.41  1.000
   2.969  0.281 11.16    3.17    8.94    0.00    3.21   12.15 3.269E+00

  10.589 20.600  4.01    2.90   10.62    0.00    2.93   13.56  1.000
   2.959  0.280 11.19    3.22    9.08    0.00    3.25   12.34 3.281E+00

  10.589 20.700  4.41    1.99    7.59    0.00    2.00    9.59  1.000
   3.229  0.320 10.28    2.18    5.31    0.00    2.19    7.51 2.882E+00

  10.589 20.700  4.40    2.01    7.68    0.00    2.03    9.71  1.000
   3.219  0.318 10.31    2.21    5.44    0.00    2.22    7.66 2.894E+00

  10.589 20.700  4.39    2.04    7.78    0.00    2.06    9.83  1.000
   3.209  0.317 10.34    2.24    5.55    0.00    2.25    7.80 2.906E+00

  10.589 20.700  4.37    2.06    7.88    0.00    2.08    9.96  1.000
   3.199  0.315 10.37    2.27    5.67    0.00    2.29    7.96 2.918E+00

  10.589 20.700  4.36    2.09    7.98    0.00    2.11   10.10  1.000
   3.189  0.314 10.41    2.30    5.80    0.00    2.32    8.12 2.930E+00

  10.589 20.700  4.35    2.12    8.09    0.00    2.14   10.23  1.000
   3.179  0.313 10.44    2.33    5.96    0.00    2.35    8.31 2.942E+00

  10.589 20.700  4.33    2.15    8.21    0.00    2.17   10.38  1.000
   3.169  0.311 10.47    2.36    6.10    0.00    2.38    8.48 2.954E+00

  10.589 20.700  4.32    2.18    8.32    0.00    2.20   10.51  1.000
   3.159  0.310 10.50    2.39    6.23    0.00    2.41    8.64 2.965E+00

  10.589 20.700  4.31    2.21    8.42    0.00    2.23   10.65  1.000
   3.149  0.308 10.54    2.43    6.36    0.00    2.45    8.81 2.977E+00

  10.589 20.700  4.29    2.24    8.53    0.00    2.26   10.78  1.000
   3.139  0.307 10.57    2.46    6.49    0.00    2.48    8.97 2.989E+00

  10.589 20.700  4.28    2.27    8.63    0.00    2.29   10.92  1.000
   3.129  0.306 10.60    2.49    6.62    0.00    2.52    9.14 3.001E+00

  10.589 20.700  4.26    2.30    8.74    0.00    2.32   11.06  1.000
   3.119  0.304 10.63    2.53    6.75    0.00    2.55    9.31 3.013E+00

  10.589 20.700  4.25    2.33    8.85    0.00    2.35   11.20  1.000
   3.109  0.303 10.67    2.56    6.89    0.00    2.59    9.48 3.025E+00

  10.589 20.700  4.24    2.36    8.93    0.00    2.38   11.32  1.000
   3.099  0.301 10.70    2.60    6.98    0.00    2.62    9.61 3.037E+00

  10.589 20.700  4.22    2.39    9.04    0.00    2.41   11.46  1.000
   3.089  0.300 10.73    2.64    7.12    0.00    2.66    9.78 3.049E+00

  10.589 20.700  4.21    2.42    9.12    0.00    2.45   11.57  1.000
   3.079  0.299 10.76    2.67    7.23    0.00    2.70    9.92 3.061E+00

  10.589 20.700  4.20    2.46    9.26    0.00    2.48   11.74  1.000
   3.069  0.297 10.80    2.71    7.39    0.00    2.74   10.12 3.072E+00

  10.589 20.700  4.18    2.49    9.36    0.00    2.52   11.88  1.000
   3.059  0.296 10.83    2.75    7.52    0.00    2.77   10.30 3.084E+00

  10.589 20.700  4.17    2.52    9.47    0.00    2.55   12.02  1.000
   3.049  0.295 10.86    2.79    7.66    0.00    2.81   10.47 3.096E+00

  10.589 20.700  4.15    2.56    9.58    0.00    2.58   12.17  1.000
   3.039  0.293 10.89    2.83    7.79    0.00    2.85   10.64 3.108E+00

  10.589 20.700  4.14    2.59    9.69    0.00    2.62   12.31  1.000
   3.029  0.292 10.93    2.87    7.93    0.00    2.89   10.82 3.120E+00

  10.589 20.700  4.13    2.63    9.80    0.00    2.66   12.46  1.000
   3.019  0.291 10.96    2.91    8.06    0.00    2.94   11.00 3.132E+00

  10.589 20.700  4.11    2.66    9.91    0.00    2.69   12.61  1.000
   3.009  0.289 10.99    2.95    8.20    0.00    2.98   11.18 3.144E+00

  10.589 20.700  4.10    2.70   10.03    0.00    2.73   12.76  1.000
   2.999  0.288 11.02    2.99    8.34    0.00    3.02   11.36 3.155E+00

  10.589 20.700  4.09    2.74   10.14    0.00    2.77   12.91  1.000
   2.989  0.287 11.06    3.03    8.48    0.00    3.06   11.55 3.167E+00

  10.589 20.700  4.07    2.78   10.25    0.00    2.81   13.06  1.000
   2.979  0.285 11.09    3.08    8.62    0.00    3.11   11.73 3.179E+00

  10.589 20.700  4.06    2.82   10.36    0.00    2.85   13.21  1.000
   2.969  0.284 11.12    3.12    8.76    0.00    3.15   11.91 3.191E+00

  10.589 20.700  4.05    2.85   10.47    0.00    2.89   13.36  1.000
   2.959  0.283 11.15    3.17    8.90    0.00    3.20   12.10 3.203E+00

  10.589 20.800  4.46    1.95    7.44    0.00    1.97    9.41  1.000
   3.229  0.323 10.23    2.14    5.13    0.00    2.16    7.28 2.808E+00

  10.589 20.800  4.44    1.98    7.54    0.00    2.00    9.54  1.000
   3.219  0.321 10.27    2.17    5.25    0.00    2.19    7.44 2.820E+00

  10.589 20.800  4.43    2.01    7.63    0.00    2.02    9.65  1.000
