EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
3He_50.inp                                                              
                                                                        
Hall A 2018: 25 cm He3 target                                           
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  2,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00075; twall=0.00481; tbeam=0.00342; tspec=0.00732
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
   5.766 50.000  7.00    7.66  -28.20   17.19    0.00  -11.00  2.257
   1.699  0.917  1.52    9.06  -34.14   17.02    0.00  -17.12 3.232E-02

   5.766 50.000  7.17   18.86  -50.33   37.23    0.00  -13.09  1.981
   1.742  0.950  1.26   22.79  -56.25   36.24    0.00  -20.02 1.620E-02

   5.766 50.000  7.35  106.06 -100.00   97.77    0.00   -2.23  0.943
   1.784  0.983  1.01  133.29 -100.00   93.50    0.00   -6.50 6.404E-03

   5.766 50.000  7.52    0.00 -100.00   91.55    0.00   -8.45  1.000
   1.825  1.017  0.76    0.00 -100.00   86.05    0.00  -13.95 6.218E-03

   5.766 50.000  7.68    0.00 -100.00   87.51    0.00  -12.49  1.000
   1.865  1.050  0.52    0.00 -100.00   81.09    0.00  -18.91 4.618E-03

   5.766 50.000  7.85    0.00 -100.00   85.51    0.00  -14.49  1.000
   1.905  1.083  0.28    0.00 -100.00   78.58    0.00  -21.42 2.576E-03

   5.766 50.000  8.01    0.00 -100.00   84.42    0.00  -15.58  1.000
   1.944  1.117  0.04    0.00 -100.00   77.25    0.00  -22.75 1.232E-03

   5.766 50.000  8.17    0.00 -100.00   84.57    0.00  -15.43  1.000
   1.982  1.150 -0.18    0.00 -100.00   77.40    0.00  -22.60 5.260E-04

   5.766 50.000  8.32    0.00 -100.00   84.68    0.00  -15.32  1.000
   2.019  1.183 -0.41    0.00 -100.00   77.53    0.00  -22.47 2.380E-04

   5.766 50.000  8.47    0.00 -100.00   84.85    0.00  -15.15  1.000
   2.056  1.217 -0.63    0.00 -100.00   77.75    0.00  -22.25 1.114E-04

   5.766 50.000  8.62    0.00 -100.00   85.03    0.00  -14.97  1.000
   2.092  1.250 -0.84    0.00 -100.00   77.97    0.00  -22.03 5.450E-05

   5.766 50.000  8.76    0.00 -100.00   85.20    0.00  -14.80  1.000
   2.127  1.283 -1.05    0.00 -100.00   78.18    0.00  -21.82 2.765E-05

   5.766 50.000  8.90    0.00 -100.00   85.35    0.00  -14.65  1.000
   2.162  1.317 -1.26    0.00 -100.00   78.37    0.00  -21.63 1.451E-05

   5.766 50.000  9.04    0.00 -100.00   85.49    0.00  -14.51  1.000
   2.196  1.350 -1.46    0.00 -100.00   78.54    0.00  -21.46 7.866E-06

   5.766 50.000  9.18    0.00 -100.00   85.61    0.00  -14.39  1.000
   2.229  1.383 -1.66    0.00 -100.00   78.69    0.00  -21.31 4.392E-06

   5.766 50.000  9.32    0.00 -100.00   85.73    0.00  -14.27  1.000
   2.261  1.417 -1.86    0.00 -100.00   78.83    0.00  -21.16 2.510E-06

   5.766 50.000  9.45    0.00 -100.00   85.84    0.00  -14.16  1.000
   2.293  1.450 -2.05    0.00 -100.00   78.97    0.00  -21.03 1.471E-06

   5.766 50.000  9.70    0.00 -100.00   86.08    0.00  -13.92  1.000
   2.356  1.517 -2.43    0.00 -100.00   79.25    0.00  -20.75 5.357E-07

  0.000 0.000  0.000 .000  0.00  0.00  0.00  0.00  0.00  0.00 0.000
                           0.00  0.00  0.00  0.00  0.00  0.00 0.000E+00

